row,col
67,91
39,33
60,41
4,70
20,57
97,26
18,92
70,89
25,82
75,72
34,3
35,55
81,66
68,62
7,18
3,9
94,48
24,80
73,14
19,0
39,47
70,91
60,44
51,73
11,46
2,28
75,85
49,67
95,17
12,14
38,65
40,9
54,45
5,6
94,42
67,73
38,59
32,77
50,37
69,15
43,27
97,30
69,43
47,98
60,68
98,3
35,41
21,65
56,62
54,98
83,56
14,70
15,7
58,92
2,20
0,40
60,60
66,1
35,39
29,69
23,99
71,73
15,64
61,8
34,50
34,85
52,63
56,23
18,15
57,78
10,22
81,92
86,10
1,80
83,48
38,81
88,47
91,57
27,86
99,85
98,56
85,27
31,99
85,57
87,8
1,57
43,99
49,23
79,85
27,43
