row,col
98,13
90,29
22,67
56,57
56,66
63,49
8,18
16,22
75,77
64,87
96,65
53,45
96,32
53,82
75,95
15,83
38,66
95,68
14,21
81,32
64,50
26,62
0,37
96,85
98,21
47,53
27,66
68,24
45,91
81,19
61,26
83,41
79,20
78,3
26,43
52,6
85,35
99,7
22,23
81,26
8,66
52,61
76,49
25,34
92,48
0,97
22,57
5,2
33,0
4,83
46,84
98,5
62,22
32,60
35,12
87,50
2,88
1,41
89,54
73,0
99,52
94,0
90,39
30,44
17,70
32,44
42,79
69,55
79,82
84,51
66,37
40,91
8,69
9,90
20,56
31,89
33,41
21,11
1,92
52,11
