row,col
11,94
28,35
81,36
52,58
6,90
11,74
27,5
31,25
27,91
21,18
89,77
34,42
47,91
68,14
4,46
13,33
87,14
71,62
92,6
62,56
9,13
48,51
49,65
18,24
91,29
63,83
70,68
24,73
88,65
75,18
58,64
73,8
15,86
28,6
35,36
73,70
38,67
64,55
76,17
47,94
61,24
26,86
89,5
29,95
10,30
72,71
17,33
11,24
20,57
60,45
25,51
60,78
55,35
33,20
32,61
25,48
10,3
19,46
61,66
86,28
96,0
13,17
62,28
24,29
10,10
35,15
87,39
80,3
99,26
69,85
57,73
84,91
21,42
25,70
4,63
91,16
22,3
97,43
41,59
96,69
65,21
33,48
69,19
94,1
40,60
58,76
67,35
65,33
98,22
13,97
56,26
72,95
56,46
18,37
27,88
77,29
92,21
73,89
47,5
9,75
74,17
20,90
38,79
82,1
83,93
73,72
74,74
61,31
61,20
24,13
78,72
82,59
53,15
11,58
13,92
56,84
14,33
45,98
32,4
23,64
