row,col
2,39
21,71
85,84
34,56
43,40
80,80
78,63
16,15
71,23
4,15
83,57
17,90
59,71
91,65
5,98
45,37
66,15
75,36
16,50
32,55
51,76
46,70
91,27
11,3
70,32
49,51
5,30
75,59
70,19
19,5
91,92
60,0
55,82
49,1
7,80
62,36
97,45
56,48
15,60
83,96
92,74
92,21
53,37
25,39
8,67
24,52
76,23
51,53
73,12
95,60
27,43
62,61
58,89
92,35
46,51
41,54
33,66
53,29
52,16
69,80
27,83
7,81
88,2
95,73
19,12
65,75
25,34
91,57
79,31
43,74
38,86
77,28
92,60
93,54
88,91
9,63
75,54
90,17
38,91
7,75
