row,col
34,17
65,39
5,38
94,52
72,75
88,43
21,7
53,60
32,6
91,83
12,78
17,49
3,19
15,81
94,74
62,67
41,77
33,18
41,78
86,20
69,30
72,92
63,24
53,67
20,20
62,70
42,67
42,20
38,88
63,58
88,71
62,43
78,89
77,6
82,1
22,34
85,84
19,39
86,68
72,82
22,60
37,23
45,82
39,75
66,13
18,99
28,52
53,62
72,55
96,0
40,9
53,31
76,97
65,80
40,35
23,94
66,88
77,97
54,79
97,98
28,28
97,14
37,56
45,56
8,49
25,89
3,79
9,55
90,45
9,49
97,56
95,10
40,8
26,72
97,0
46,36
88,88
57,96
62,13
5,51
71,90
91,18
41,84
61,63
35,85
43,61
23,68
39,38
94,53
16,39
99,89
16,4
17,5
36,15
3,52
20,37
78,82
67,95
70,5
61,54
94,46
22,12
48,85
66,34
83,16
47,16
9,45
20,25
23,13
99,10
