row,col
76,81
3,27
83,5
83,64
71,81
29,96
64,42
25,54
11,69
89,35
0,82
14,84
87,82
97,19
9,45
48,65
53,89
15,96
1,40
1,57
60,76
27,72
77,21
28,22
85,42
66,74
59,22
26,3
93,63
9,57
20,11
59,2
1,76
23,37
22,89
9,93
84,43
9,17
77,44
73,14
93,32
33,59
52,15
63,59
73,88
57,36
68,35
26,7
27,31
47,85
76,15
79,12
55,71
67,76
80,89
83,94
87,46
78,35
31,20
14,44
57,86
83,46
7,47
16,57
61,3
13,50
54,43
38,34
43,17
48,49
86,96
38,70
4,5
46,41
49,10
29,90
77,78
60,43
20,48
82,25
14,79
64,48
33,29
48,52
10,61
52,26
20,28
37,8
38,12
23,66
