row,col
92,26
17,72
48,84
77,1
28,15
5,43
1,86
74,89
16,95
86,57
82,73
95,98
62,71
96,33
77,41
79,51
14,59
66,81
40,18
58,39
53,3
25,94
34,26
74,17
19,38
12,53
68,32
45,7
13,79
87,57
53,12
11,7
8,20
38,78
13,38
49,17
83,16
84,33
91,29
56,7
72,87
30,94
52,9
14,15
91,38
5,38
90,81
51,92
97,88
12,40
65,48
60,56
92,18
49,29
76,34
21,95
27,63
10,90
96,59
53,68
48,42
69,20
12,57
86,88
40,70
58,70
10,83
91,44
50,14
81,34
71,13
17,15
74,80
0,83
93,65
15,30
28,53
45,6
91,79
99,8
90,3
53,1
49,74
67,99
23,50
82,92
14,94
79,64
2,91
14,93
23,16
5,64
57,76
35,88
84,55
72,52
42,80
68,83
78,38
0,53
27,87
71,59
48,44
28,55
90,11
29,27
20,90
33,44
58,49
18,69
32,34
81,42
95,34
92,48
76,58
54,57
67,38
83,86
95,82
39,7
16,85
1,41
60,91
73,20
33,32
2,34
8,41
62,45
68,91
52,91
0,43
67,49
62,65
13,88
61,67
44,66
69,22
60,71
73,42
70,34
