row,col
34,82
19,12
40,95
99,65
99,44
92,34
36,16
76,74
68,43
16,47
13,27
86,98
24,96
24,24
59,2
17,81
73,53
78,61
95,77
82,91
24,63
95,6
97,42
24,26
98,74
64,79
72,5
39,26
44,37
7,98
67,79
69,90
39,33
36,97
6,20
49,42
57,99
17,71
70,92
49,46
92,42
62,48
22,77
25,56
1,57
16,87
23,2
98,68
15,61
4,92
64,28
99,83
25,17
8,59
97,14
65,41
52,1
96,91
93,69
74,40
77,8
52,13
79,40
36,15
9,20
78,29
86,83
29,65
88,92
37,13
24,42
21,37
68,68
30,99
63,71
56,29
85,69
72,42
68,88
57,79
55,19
44,89
29,98
89,86
44,4
21,4
1,83
41,19
83,16
58,14
