row,col
96,30
40,60
85,99
36,94
12,5
56,97
36,47
77,57
46,90
93,53
12,57
41,30
91,40
59,22
9,1
32,94
44,12
90,66
78,77
89,12
58,59
59,42
76,90
52,72
49,31
79,94
33,33
43,27
68,6
11,52
83,53
38,93
53,84
63,24
83,63
47,32
27,33
73,65
72,80
82,14
91,72
20,15
37,63
27,11
10,82
90,73
71,78
32,31
17,93
18,2
4,92
69,27
31,18
68,54
38,46
15,70
15,93
21,85
51,62
37,12
62,8
48,46
84,41
35,22
82,78
55,82
85,15
54,35
70,2
67,6
14,19
0,73
71,12
62,68
83,81
15,13
75,9
35,93
97,10
4,22
6,91
8,65
38,43
0,56
59,32
91,41
8,31
35,58
71,26
45,51
57,93
79,7
9,10
19,47
59,97
75,65
44,58
90,71
43,30
88,73
2,17
74,44
60,97
75,68
40,43
62,99
86,38
52,27
45,39
84,97
11,5
37,18
86,80
49,65
54,99
4,86
98,83
22,38
37,8
64,90
20,47
1,9
86,7
16,73
37,25
77,93
68,8
35,25
55,35
2,19
