row,col
35,52
26,30
41,9
75,93
34,57
82,51
44,78
1,99
78,34
0,76
74,62
51,96
4,4
7,71
80,47
8,48
38,86
45,20
14,22
97,48
90,91
38,42
19,4
56,9
47,95
32,27
79,31
27,8
66,78
60,79
1,22
59,40
22,28
29,30
32,9
94,59
80,46
10,3
27,21
85,17
37,84
96,88
34,11
5,38
95,88
50,3
89,73
24,27
24,88
1,28
67,60
34,69
94,16
77,16
42,54
78,24
36,61
94,48
16,22
41,31
71,38
24,0
22,10
97,26
40,69
98,88
40,30
30,46
33,74
1,94
45,48
24,90
45,96
24,60
30,78
23,34
37,12
93,23
68,11
73,13
90,66
11,67
42,74
4,87
30,43
19,24
88,84
52,22
92,68
53,70
