row,col
47,34
81,49
71,61
73,27
91,17
31,62
80,72
30,32
88,35
63,86
7,84
68,30
11,3
54,5
92,84
49,70
50,14
71,49
16,35
42,62
45,42
10,57
98,92
5,72
12,4
95,0
58,35
30,28
33,82
80,7
56,11
32,99
38,92
43,53
92,13
63,34
10,10
54,77
17,66
25,98
23,74
85,8
76,20
23,88
28,43
83,78
64,26
38,78
9,34
40,37
88,91
85,70
4,39
18,53
75,89
72,67
78,6
72,17
68,12
9,74
46,30
81,54
41,92
12,40
97,82
98,14
91,91
88,70
14,91
15,24
29,58
90,36
58,7
13,71
44,92
7,83
58,36
40,17
30,42
50,2
1,63
49,29
7,35
8,86
9,17
15,7
61,20
90,46
27,21
83,92
29,27
83,41
14,0
14,97
64,52
40,38
6,84
98,60
68,60
26,54
38,29
96,8
46,37
41,52
21,70
48,26
10,79
72,13
72,7
65,88
83,91
35,36
46,70
66,92
1,32
73,24
52,91
87,75
91,88
50,88
