row,col
99,38
54,70
99,52
63,77
99,92
61,99
49,65
47,72
88,69
57,89
64,39
99,98
50,60
15,50
63,78
53,27
1,89
69,56
99,45
99,24
32,47
44,14
16,99
43,20
3,44
75,66
29,85
29,61
78,28
38,12
19,83
71,25
34,70
27,72
67,96
79,44
1,81
92,55
62,24
93,25
99,80
61,45
9,47
76,16
47,54
86,15
93,52
92,67
80,96
21,14
59,24
66,47
32,77
34,86
54,89
15,99
88,34
45,99
10,34
24,20
89,94
41,6
83,78
32,42
32,92
72,99
63,14
14,2
62,87
57,64
42,76
23,29
44,65
99,99
98,5
45,76
60,95
10,37
34,76
37,3
39,27
63,61
47,99
71,80
73,62
78,53
19,2
65,57
89,65
93,7
99,65
99,67
5,72
99,77
23,18
44,32
60,71
64,82
44,75
18,11
24,65
76,45
73,52
70,76
99,62
32,37
65,79
23,1
76,99
74,24
99,29
82,32
89,99
38,87
45,46
7,36
87,41
56,6
80,48
54,59
87,54
62,54
98,34
64,98
72,87
56,85
12,95
57,86
34,80
87,66
