row,col
20,86
11,64
45,10
20,68
71,60
52,52
68,55
83,18
19,7
3,98
24,64
93,14
36,82
37,44
44,99
86,21
93,82
71,37
83,84
86,7
51,73
92,70
55,82
48,74
52,10
29,26
31,37
27,60
98,70
24,52
16,2
76,69
68,85
40,59
81,97
40,3
64,88
40,60
51,86
27,4
88,81
78,3
93,47
0,52
60,36
59,28
27,28
38,68
5,66
67,32
36,18
78,67
69,69
24,1
9,56
90,13
44,15
32,90
63,24
28,56
28,19
31,18
37,84
2,61
42,38
39,85
33,72
63,42
35,64
72,5
90,54
41,16
83,33
6,71
43,60
22,31
42,79
61,71
5,5
84,52
15,43
68,96
17,2
15,32
95,15
37,29
90,84
63,31
16,73
59,95
23,10
70,85
9,8
12,0
15,80
54,7
54,50
76,97
5,75
58,8
14,98
72,47
75,96
98,93
51,45
34,98
56,62
81,19
90,5
96,41
85,34
68,87
53,76
84,64
22,38
44,32
96,52
61,59
89,16
66,76
17,95
15,88
36,41
56,85
93,48
57,84
51,11
76,93
70,62
90,22
91,78
22,40
92,27
29,58
48,45
1,86
98,9
25,18
73,68
55,1
