row,col
68,51
36,73
86,56
87,45
84,38
56,38
45,57
83,54
73,70
34,53
91,70
72,85
32,53
90,46
43,45
85,79
59,67
5,42
74,93
72,91
8,75
58,46
29,47
50,36
29,39
70,3
72,7
35,50
24,88
62,36
30,81
91,54
35,69
6,68
19,10
47,50
40,23
46,44
46,33
91,32
26,87
33,32
28,44
1,23
69,29
29,20
73,34
68,67
49,94
1,56
72,58
75,96
30,28
38,79
21,75
97,12
45,11
66,76
41,69
98,20
35,77
41,36
75,61
59,19
36,21
1,49
19,83
49,47
66,41
95,35
81,28
57,63
76,43
48,17
3,11
11,16
43,32
81,30
74,44
76,4
