row,col
82,95
20,49
21,70
68,79
54,77
97,10
38,7
21,11
30,3
75,69
99,5
30,70
45,52
95,97
89,18
75,76
68,96
9,57
27,44
38,1
91,3
5,60
99,65
42,30
70,36
91,73
11,68
71,6
6,24
46,51
56,83
44,46
99,10
19,65
65,2
99,92
60,88
83,19
76,69
9,99
54,72
42,77
34,83
71,27
23,93
29,24
32,89
89,45
54,50
45,64
19,93
46,3
56,84
76,77
64,44
99,23
9,36
99,47
45,74
56,99
67,27
74,41
62,81
91,82
88,60
72,12
62,66
93,53
11,3
97,93
66,92
36,3
45,53
99,32
9,99
1,80
45,49
36,99
61,55
70,65
47,72
9,89
45,36
69,32
45,65
41,99
96,81
18,99
69,76
61,74
52,6
78,86
99,39
60,69
84,56
49,1
10,47
62,72
44,46
42,23
0,85
61,54
23,36
66,85
75,14
48,21
94,23
50,71
99,85
23,87
0,39
51,36
74,97
73,34
70,6
19,76
21,93
10,23
32,42
16,56
21,82
47,10
5,51
83,11
11,99
77,86
67,47
46,99
46,91
18,12
