row,col
79,61
87,86
93,71
9,80
35,81
72,65
12,32
62,8
20,75
92,87
53,24
8,65
14,57
76,67
25,89
8,31
59,7
57,7
14,63
63,25
26,58
70,40
29,2
41,12
22,65
57,90
58,9
20,21
65,60
20,31
9,50
74,30
52,82
5,31
5,89
17,43
46,72
99,96
68,56
20,79
98,12
73,44
89,92
99,25
26,6
17,47
12,33
32,89
80,41
67,83
67,39
0,28
71,35
26,62
43,92
3,61
3,40
77,61
70,44
2,10
35,46
11,17
80,93
14,19
63,14
57,60
9,83
88,24
56,62
96,0
31,17
87,60
85,55
36,50
69,29
31,24
11,94
12,12
61,43
7,96
41,73
35,92
50,93
71,59
75,61
84,45
43,25
78,33
65,37
90,42
