row,col
78,49
98,24
46,79
81,84
94,96
0,14
26,31
59,27
29,89
90,1
64,57
91,86
4,11
7,75
21,59
57,74
96,88
42,93
87,55
84,36
24,41
20,87
90,60
44,62
0,8
38,32
60,70
84,55
34,1
40,97
56,11
99,61
75,55
41,89
76,72
75,62
76,43
21,51
83,24
96,4
75,59
79,11
30,16
46,69
56,70
55,20
18,93
42,56
32,67
70,99
63,5
21,42
56,93
99,38
81,33
95,3
97,84
31,77
48,79
47,5
54,48
27,98
84,83
94,21
75,56
69,26
45,90
83,77
75,38
48,50
41,71
32,16
93,61
41,52
23,75
96,73
55,30
80,37
64,34
44,70
66,69
48,47
33,94
21,79
34,54
49,86
70,36
72,29
44,57
99,12
