row,col
62,47
5,77
75,2
16,83
54,46
50,5
19,72
91,55
68,80
69,96
14,38
65,94
60,14
53,73
97,15
85,35
76,43
34,27
10,81
64,13
53,70
59,68
7,22
99,22
4,53
51,16
36,84
51,96
50,64
1,11
98,55
12,34
92,39
35,8
68,31
49,66
24,79
74,87
7,15
64,98
92,68
88,96
17,38
39,26
40,59
17,40
64,88
47,46
51,80
45,25
27,54
52,92
92,34
86,96
14,0
27,34
93,55
97,2
69,25
74,40
57,89
5,28
17,91
78,37
23,14
58,2
64,77
55,34
27,70
29,95
9,9
57,73
48,46
27,26
2,51
56,76
49,43
61,62
40,86
86,94
16,96
17,15
75,51
97,35
40,94
24,85
89,61
97,64
93,63
87,9
19,64
37,34
34,97
20,70
83,94
87,46
31,0
69,4
80,28
71,59
45,92
99,48
49,41
45,3
62,44
60,57
89,86
84,14
77,44
11,22
32,54
94,71
95,71
15,22
9,74
96,17
91,96
81,25
52,74
91,81
