row,col
96,34
9,97
46,37
83,84
59,45
45,73
61,32
36,98
77,99
54,19
94,68
19,27
99,45
87,46
46,99
32,25
92,99
18,89
55,24
78,69
36,75
25,93
47,99
23,34
25,48
99,84
98,5
1,99
64,60
99,71
28,44
9,1
0,99
96,32
47,79
11,77
76,3
42,75
51,45
65,74
64,34
93,43
43,51
93,3
69,46
3,61
70,48
39,94
68,54
20,73
36,82
45,47
79,87
72,25
28,46
5,52
99,29
79,78
59,36
99,16
55,66
82,76
99,84
48,29
38,47
87,70
99,53
94,15
99,56
21,70
99,92
42,46
65,42
81,7
77,79
24,78
99,99
15,20
5,68
55,97
