row,col
76,56
84,13
89,27
95,71
19,20
77,65
84,46
53,60
71,23
50,87
76,39
41,82
71,25
23,62
36,9
84,17
12,0
21,21
83,57
86,52
95,41
61,93
34,16
59,53
20,65
47,45
74,40
76,57
76,98
54,34
75,13
98,50
45,6
65,66
44,7
2,94
57,62
50,44
9,12
71,24
79,96
6,0
97,55
91,51
80,15
40,75
94,46
72,54
61,72
32,70
16,89
0,56
64,39
95,80
15,12
52,76
53,74
51,55
49,49
69,25
22,47
18,69
5,94
30,93
88,3
83,68
47,35
62,26
53,19
13,61
75,72
50,71
68,98
84,89
83,9
80,60
79,49
82,93
53,56
48,76
40,60
27,33
36,27
70,12
3,93
97,48
29,77
42,77
32,41
5,95
25,85
28,47
30,92
21,28
66,72
63,83
82,56
36,76
16,93
84,55
18,12
75,41
74,0
31,67
47,22
35,70
44,91
42,0
18,94
0,90
