row,col
18,88
28,9
68,49
32,30
22,69
89,32
6,48
68,97
42,46
66,45
87,33
26,72
98,60
61,12
8,50
70,60
86,8
34,0
70,37
75,91
14,52
91,75
50,17
77,66
56,63
80,39
81,31
70,20
48,58
3,65
24,22
3,39
20,15
17,32
34,60
24,21
38,81
75,95
15,5
99,26
99,97
99,12
34,52
21,16
72,66
0,90
53,76
10,1
19,85
29,13
96,23
91,89
44,59
47,30
34,36
1,19
38,61
86,93
24,5
62,85
54,48
10,31
34,78
73,13
27,88
87,6
45,45
37,4
0,45
38,77
39,38
79,44
20,58
48,56
90,60
79,89
53,16
16,72
63,32
80,71
25,85
77,90
53,58
79,98
96,95
32,96
61,90
75,96
77,11
51,61
