row,col
50,46
80,57
73,10
71,44
99,80
72,5
92,44
86,69
87,45
12,34
96,46
52,74
9,88
84,46
2,73
45,70
48,59
14,50
78,92
50,80
60,30
93,82
57,38
96,60
6,6
3,23
5,98
46,30
21,79
20,47
46,36
62,79
34,52
20,7
57,57
37,86
9,15
88,12
99,99
14,53
77,51
52,87
98,45
18,50
28,47
99,45
46,23
67,72
93,20
50,47
69,78
96,43
1,88
30,92
0,88
47,14
25,30
1,46
43,80
25,99
57,65
61,39
99,61
96,34
94,75
88,20
71,48
16,93
20,73
19,83
71,82
49,49
37,69
99,51
51,48
81,38
99,28
72,56
23,69
67,45
