row,col
42,28
23,38
25,40
72,22
15,12
95,73
23,81
59,71
91,16
44,70
42,68
65,44
31,26
56,38
25,31
8,47
1,19
57,23
44,60
51,16
19,32
99,98
34,33
97,68
87,52
96,50
13,39
50,73
27,43
54,69
70,12
96,20
80,85
87,78
8,82
8,78
73,8
17,87
91,50
97,6
86,7
7,99
12,40
46,18
25,33
26,79
36,10
94,12
74,80
47,10
87,31
52,67
29,83
99,16
92,46
91,86
80,87
38,6
55,48
74,32
11,67
41,22
49,42
80,41
15,78
73,67
97,88
2,88
5,46
78,17
96,53
69,64
11,82
49,45
67,75
76,45
19,20
59,63
15,68
45,28
59,57
53,38
99,53
1,17
2,18
75,26
33,28
58,66
35,34
41,33
49,37
76,35
46,5
4,18
87,89
47,20
85,30
73,76
39,59
56,12
38,69
2,86
2,76
17,39
97,92
79,83
78,69
40,68
24,40
87,25
48,15
3,15
73,62
72,8
16,48
1,76
11,90
12,39
82,76
4,86
