row,col
68,71
90,70
10,4
13,97
77,30
63,40
4,77
42,87
87,84
7,31
4,54
3,1
7,95
26,97
90,17
66,68
30,92
12,83
79,66
67,46
32,82
50,76
27,67
59,36
79,99
65,78
96,27
19,2
24,34
48,70
44,58
0,26
64,90
23,28
76,40
19,62
26,40
53,84
15,48
25,56
23,40
58,59
91,85
58,60
94,45
23,10
51,14
45,93
59,78
89,94
82,67
76,7
31,1
29,74
12,10
75,60
33,0
91,80
73,97
38,15
56,49
87,40
38,95
47,38
14,41
14,48
67,21
47,79
4,56
8,44
22,61
25,42
46,41
93,42
55,42
9,11
88,17
47,0
45,87
90,49
34,46
88,77
60,55
5,87
45,36
6,51
3,60
98,30
82,41
45,12
96,75
1,73
54,35
45,34
4,12
22,26
43,5
41,79
20,23
17,34
84,98
99,7
27,2
44,29
38,82
68,90
88,27
22,15
82,83
29,80
15,94
46,57
70,6
54,44
43,51
25,15
32,48
86,82
39,96
56,39
9,60
67,50
57,53
34,25
36,37
38,71
71,8
34,93
60,0
91,22
85,27
26,4
20,38
75,40
90,10
40,64
19,6
84,61
73,98
30,48
