row,col
7,1
68,98
25,25
65,38
70,2
37,0
39,53
61,83
36,51
42,71
86,72
55,17
1,38
44,55
73,89
5,7
41,46
57,72
0,44
85,82
10,10
55,34
63,29
46,24
12,84
29,25
32,85
89,28
88,7
63,40
15,7
80,57
33,61
36,79
50,62
26,46
33,75
10,35
44,23
99,51
85,90
56,1
30,81
26,71
15,81
51,97
62,84
4,89
54,9
89,84
17,59
36,78
38,2
82,24
8,22
48,27
37,66
10,54
41,34
93,31
38,83
42,70
14,87
44,29
78,27
52,57
15,62
9,85
77,38
41,15
76,56
63,72
92,39
42,13
12,56
33,60
70,69
93,99
63,38
0,22
41,63
36,12
30,83
5,10
73,25
55,83
87,54
26,80
38,70
71,78
52,81
24,68
54,37
24,53
5,86
40,63
68,42
61,92
65,8
76,31
