row,col
81,20
10,10
98,98
86,49
33,83
60,68
80,3
75,15
52,20
93,62
30,47
62,11
10,70
25,99
51,54
32,66
17,68
58,35
36,26
53,21
44,73
14,90
47,91
89,1
5,33
91,15
50,33
1,60
90,84
52,29
37,48
1,23
17,67
5,23
47,92
29,1
94,8
55,26
57,55
34,66
42,80
67,57
25,65
21,97
59,86
78,55
45,57
13,53
20,93
11,99
75,44
72,7
60,51
46,30
56,0
79,49
59,52
71,12
63,80
68,70
62,42
46,82
65,88
54,48
34,5
40,91
56,1
98,48
80,83
33,72
10,22
61,29
22,29
18,95
37,60
74,13
85,72
80,6
87,95
15,69
83,57
16,35
21,46
85,85
59,38
9,74
6,20
54,57
98,69
57,6
9,75
76,77
97,22
79,69
69,65
8,67
7,90
99,50
67,12
24,12
44,95
98,27
45,17
5,98
34,32
36,24
98,64
76,58
77,71
70,4
44,5
10,8
40,48
81,44
66,51
64,11
57,10
90,96
90,41
68,21
95,94
66,26
26,61
81,69
94,36
21,23
41,3
25,59
84,14
30,19
70,76
62,17
81,66
48,84
36,75
47,25
8,92
86,33
52,35
40,81
