row,col
52,87
72,32
91,56
96,19
60,80
46,80
44,33
81,82
45,19
47,99
63,56
68,14
99,81
71,48
65,38
99,99
24,33
20,50
64,77
41,48
95,97
56,44
67,73
45,23
29,47
7,62
82,99
9,59
42,87
98,99
45,42
30,2
60,88
82,19
27,28
41,46
0,78
65,30
18,3
11,80
65,25
84,24
61,98
95,67
18,48
44,86
92,54
72,94
99,99
77,49
44,79
57,56
29,56
14,48
59,76
53,55
36,99
78,11
92,49
78,45
74,79
89,85
76,79
32,81
32,19
0,71
43,88
11,57
14,47
43,24
99,42
39,96
48,99
85,3
0,60
61,59
83,47
36,59
82,54
99,48
98,88
9,78
64,25
48,72
45,20
29,47
20,83
18,10
7,23
48,44
32,60
82,52
99,87
47,11
46,2
38,80
94,14
0,1
41,69
34,80
64,79
99,92
86,95
23,2
91,6
67,28
88,76
6,16
62,48
0,91
11,1
21,44
21,69
15,32
54,44
14,99
83,64
23,65
5,72
29,50
82,3
56,7
5,38
10,63
37,12
56,9
3,99
6,86
53,10
69,3
