row,col
3,82
23,71
82,2
98,57
19,72
45,65
95,99
78,34
69,61
55,66
72,62
57,46
62,37
45,99
53,96
93,7
6,70
0,55
34,84
2,99
86,88
6,15
55,18
23,68
29,45
25,3
48,62
88,9
19,71
89,79
99,95
82,71
46,89
61,70
99,34
41,91
63,29
45,93
10,38
63,45
42,18
84,52
61,18
38,91
93,2
87,84
99,2
78,44
42,75
50,10
46,15
74,43
47,46
47,76
9,80
39,19
68,94
68,74
9,50
42,76
18,60
85,69
75,54
60,20
47,50
99,9
33,89
85,83
76,87
12,83
60,42
66,70
38,65
98,2
98,51
99,85
7,24
56,60
9,81
19,45
