row,col
0,75
65,47
55,68
9,74
56,69
55,22
44,93
62,33
34,81
93,98
39,74
99,21
50,47
82,62
16,15
33,26
4,67
74,14
79,21
90,51
84,42
30,28
14,5
30,36
21,66
22,57
49,34
87,25
99,17
92,50
7,51
60,95
85,50
37,29
47,24
85,24
71,45
6,27
33,59
53,92
53,71
8,15
17,64
54,25
54,0
17,60
94,88
25,68
62,18
19,79
29,94
91,4
79,1
38,99
80,88
21,10
32,7
8,16
75,74
17,65
23,42
42,75
14,65
56,59
0,59
18,65
38,18
57,19
72,8
16,21
43,54
90,21
95,7
13,27
25,4
63,91
17,10
15,37
29,85
91,5
2,51
42,37
26,95
45,97
94,24
49,43
13,32
62,70
74,65
13,95
34,25
59,30
14,17
92,32
38,55
67,8
26,14
29,75
53,11
17,69
72,50
37,84
20,85
82,55
46,47
41,75
8,84
90,20
41,37
23,63
